index,filename,source,row,col,classification,manual_override,weights
195,tile_0195.png,tloz2_1.png,22,56,solid,air,1
112,tile_0112.png,tloz2_1.png,22,57,solid,,
113,tile_0113.png,tloz2_1.png,22,58,solid,,
108,tile_0108.png,tloz2_1.png,22,59,solid,,
108,tile_0108.png,tloz2_1.png,22,60,solid,,
114,tile_0114.png,tloz2_1.png,22,61,solid,,
108,tile_0108.png,tloz2_1.png,22,62,solid,,
115,tile_0115.png,tloz2_1.png,22,63,solid,,
116,tile_0116.png,tloz2_1.png,23,32,solid,,
117,tile_0117.png,tloz2_1.png,23,33,solid,,
118,tile_0118.png,tloz2_1.png,23,34,solid,,
119,tile_0119.png,tloz2_1.png,23,35,solid,,
120,tile_0120.png,tloz2_1.png,23,36,solid,,
121,tile_0121.png,tloz2_1.png,23,37,solid,,
122,tile_0122.png,tloz2_1.png,23,38,solid,,
196,tile_0196.png,tloz2_1.png,23,39,solid,air,1
197,tile_0197.png,tloz2_1.png,23,40,solid,air,1
124,tile_0124.png,tloz2_1.png,23,41,solid,,
125,tile_0125.png,tloz2_1.png,23,42,solid,,
126,tile_0126.png,tloz2_1.png,23,43,solid,,
127,tile_0127.png,tloz2_1.png,23,44,solid,,
128,tile_0128.png,tloz2_1.png,23,45,solid,,
129,tile_0129.png,tloz2_1.png,23,46,solid,,
130,tile_0130.png,tloz2_1.png,23,47,solid,,
116,tile_0116.png,tloz2_1.png,23,48,solid,,
117,tile_0117.png,tloz2_1.png,23,49,solid,,
118,tile_0118.png,tloz2_1.png,23,50,solid,,
119,tile_0119.png,tloz2_1.png,23,51,solid,,
120,tile_0120.png,tloz2_1.png,23,52,solid,,
121,tile_0121.png,tloz2_1.png,23,53,solid,,
122,tile_0122.png,tloz2_1.png,23,54,solid,,
200,tile_0200.png,tloz2_1.png,23,55,solid,air,1
201,tile_0201.png,tloz2_1.png,23,56,solid,air,1
124,tile_0124.png,tloz2_1.png,23,57,solid,,
125,tile_0125.png,tloz2_1.png,23,58,solid,,
126,tile_0126.png,tloz2_1.png,23,59,solid,,
127,tile_0127.png,tloz2_1.png,23,60,solid,,
128,tile_0128.png,tloz2_1.png,23,61,solid,,
129,tile_0129.png,tloz2_1.png,23,62,solid,,
130,tile_0130.png,tloz2_1.png,23,63,solid,,
116,tile_0116.png,tloz2_1.png,24,32,solid,,
131,tile_0131.png,tloz2_1.png,24,33,solid,,
132,tile_0132.png,tloz2_1.png,24,34,solid,air,
132,tile_0132.png,tloz2_1.png,24,35,solid,air,
132,tile_0132.png,tloz2_1.png,24,36,solid,air,
132,tile_0132.png,tloz2_1.png,24,37,solid,air,
132,tile_0132.png,tloz2_1.png,24,38,solid,air,
132,tile_0132.png,tloz2_1.png,24,39,solid,air,
132,tile_0132.png,tloz2_1.png,24,40,solid,air,
132,tile_0132.png,tloz2_1.png,24,41,solid,air,
132,tile_0132.png,tloz2_1.png,24,42,solid,air,
132,tile_0132.png,tloz2_1.png,24,43,solid,air,
132,tile_0132.png,tloz2_1.png,24,44,solid,air,
132,tile_0132.png,tloz2_1.png,24,45,solid,air,
133,tile_0133.png,tloz2_1.png,24,46,solid,,
130,tile_0130.png,tloz2_1.png,24,47,solid,,
116,tile_0116.png,tloz2_1.png,24,48,solid,,
131,tile_0131.png,tloz2_1.png,24,49,solid,,
132,tile_0132.png,tloz2_1.png,24,50,solid,air,
132,tile_0132.png,tloz2_1.png,24,51,solid,air,
132,tile_0132.png,tloz2_1.png,24,52,solid,air,
132,tile_0132.png,tloz2_1.png,24,53,solid,air,
132,tile_0132.png,tloz2_1.png,24,54,solid,air,
132,tile_0132.png,tloz2_1.png,24,55,solid,air,
132,tile_0132.png,tloz2_1.png,24,56,solid,air,
132,tile_0132.png,tloz2_1.png,24,57,solid,air,
132,tile_0132.png,tloz2_1.png,24,58,solid,air,
132,tile_0132.png,tloz2_1.png,24,59,solid,air,
132,tile_0132.png,tloz2_1.png,24,60,solid,air,
132,tile_0132.png,tloz2_1.png,24,61,solid,air,
133,tile_0133.png,tloz2_1.png,24,62,solid,,
130,tile_0130.png,tloz2_1.png,24,63,solid,,
135,tile_0135.png,tloz2_1.png,25,32,solid,,
136,tile_0136.png,tloz2_1.png,25,33,solid,,
132,tile_0132.png,tloz2_1.png,25,34,solid,air,
132,tile_0132.png,tloz2_1.png,25,35,solid,air,
132,tile_0132.png,tloz2_1.png,25,36,solid,air,
132,tile_0132.png,tloz2_1.png,25,37,solid,air,
132,tile_0132.png,tloz2_1.png,25,38,solid,air,
132,tile_0132.png,tloz2_1.png,25,39,solid,air,
132,tile_0132.png,tloz2_1.png,25,40,solid,air,
132,tile_0132.png,tloz2_1.png,25,41,solid,air,
132,tile_0132.png,tloz2_1.png,25,42,solid,air,
132,tile_0132.png,tloz2_1.png,25,43,solid,air,
132,tile_0132.png,tloz2_1.png,25,44,solid,air,
132,tile_0132.png,tloz2_1.png,25,45,solid,air,
138,tile_0138.png,tloz2_1.png,25,46,solid,,
139,tile_0139.png,tloz2_1.png,25,47,solid,,
135,tile_0135.png,tloz2_1.png,25,48,solid,,
136,tile_0136.png,tloz2_1.png,25,49,solid,,
132,tile_0132.png,tloz2_1.png,25,50,solid,air,
132,tile_0132.png,tloz2_1.png,25,51,solid,air,
132,tile_0132.png,tloz2_1.png,25,52,solid,air,
132,tile_0132.png,tloz2_1.png,25,53,solid,air,
132,tile_0132.png,tloz2_1.png,25,54,solid,air,
132,tile_0132.png,tloz2_1.png,25,55,solid,air,
132,tile_0132.png,tloz2_1.png,25,56,solid,air,
132,tile_0132.png,tloz2_1.png,25,57,solid,air,
132,tile_0132.png,tloz2_1.png,25,58,solid,air,
132,tile_0132.png,tloz2_1.png,25,59,solid,air,
132,tile_0132.png,tloz2_1.png,25,60,solid,air,
132,tile_0132.png,tloz2_1.png,25,61,solid,air,
138,tile_0138.png,tloz2_1.png,25,62,solid,,
139,tile_0139.png,tloz2_1.png,25,63,solid,,
140,tile_0140.png,tloz2_1.png,26,32,solid,,
141,tile_0141.png,tloz2_1.png,26,33,solid,,
132,tile_0132.png,tloz2_1.png,26,34,solid,air,
132,tile_0132.png,tloz2_1.png,26,35,solid,air,
137,tile_0137.png,tloz2_1.png,26,36,solid,,
137,tile_0137.png,tloz2_1.png,26,37,solid,,
132,tile_0132.png,tloz2_1.png,26,38,solid,air,
132,tile_0132.png,tloz2_1.png,26,39,solid,air,
132,tile_0132.png,tloz2_1.png,26,40,solid,air,
132,tile_0132.png,tloz2_1.png,26,41,solid,air,
137,tile_0137.png,tloz2_1.png,26,42,solid,,
137,tile_0137.png,tloz2_1.png,26,43,solid,,
132,tile_0132.png,tloz2_1.png,26,44,solid,air,
132,tile_0132.png,tloz2_1.png,26,45,solid,air,
144,tile_0144.png,tloz2_1.png,26,46,solid,,
145,tile_0145.png,tloz2_1.png,26,47,solid,,
146,tile_0146.png,tloz2_1.png,26,48,solid,,
147,tile_0147.png,tloz2_1.png,26,49,solid,,
132,tile_0132.png,tloz2_1.png,26,50,solid,air,
132,tile_0132.png,tloz2_1.png,26,51,solid,air,
132,tile_0132.png,tloz2_1.png,26,52,solid,air,
132,tile_0132.png,tloz2_1.png,26,53,solid,air,
132,tile_0132.png,tloz2_1.png,26,54,solid,air,
132,tile_0132.png,tloz2_1.png,26,55,solid,air,
132,tile_0132.png,tloz2_1.png,26,56,solid,air,
132,tile_0132.png,tloz2_1.png,26,57,solid,air,
132,tile_0132.png,tloz2_1.png,26,58,solid,air,
132,tile_0132.png,tloz2_1.png,26,59,solid,air,
132,tile_0132.png,tloz2_1.png,26,60,solid,air,
132,tile_0132.png,tloz2_1.png,26,61,solid,air,
148,tile_0148.png,tloz2_1.png,26,62,solid,,
149,tile_0149.png,tloz2_1.png,26,63,solid,,
116,tile_0116.png,tloz2_1.png,27,32,solid,,
150,tile_0150.png,tloz2_1.png,27,33,solid,,
132,tile_0132.png,tloz2_1.png,27,34,solid,air,
132,tile_0132.png,tloz2_1.png,27,35,solid,air,
137,tile_0137.png,tloz2_1.png,27,36,solid,,
137,tile_0137.png,tloz2_1.png,27,37,solid,,
132,tile_0132.png,tloz2_1.png,27,38,solid,air,
132,tile_0132.png,tloz2_1.png,27,39,solid,air,
132,tile_0132.png,tloz2_1.png,27,40,solid,air,
132,tile_0132.png,tloz2_1.png,27,41,solid,air,
137,tile_0137.png,tloz2_1.png,27,42,solid,,
137,tile_0137.png,tloz2_1.png,27,43,solid,,
132,tile_0132.png,tloz2_1.png,27,44,solid,air,
132,tile_0132.png,tloz2_1.png,27,45,solid,air,
202,tile_0202.png,tloz2_1.png,27,46,solid,air,1
152,tile_0152.png,tloz2_1.png,27,47,solid,air,1
153,tile_0153.png,tloz2_1.png,27,48,solid,air,1
203,tile_0203.png,tloz2_1.png,27,49,solid,air,1
132,tile_0132.png,tloz2_1.png,27,50,solid,air,
132,tile_0132.png,tloz2_1.png,27,51,solid,air,
132,tile_0132.png,tloz2_1.png,27,52,solid,air,
132,tile_0132.png,tloz2_1.png,27,53,solid,air,
132,tile_0132.png,tloz2_1.png,27,54,solid,air,
132,tile_0132.png,tloz2_1.png,27,55,solid,air,
132,tile_0132.png,tloz2_1.png,27,56,solid,air,
132,tile_0132.png,tloz2_1.png,27,57,solid,air,
132,tile_0132.png,tloz2_1.png,27,58,solid,air,
132,tile_0132.png,tloz2_1.png,27,59,solid,air,
132,tile_0132.png,tloz2_1.png,27,60,solid,air,
132,tile_0132.png,tloz2_1.png,27,61,solid,air,
155,tile_0155.png,tloz2_1.png,27,62,solid,,
130,tile_0130.png,tloz2_1.png,27,63,solid,,
156,tile_0156.png,tloz2_1.png,28,32,solid,,
157,tile_0157.png,tloz2_1.png,28,33,solid,,
132,tile_0132.png,tloz2_1.png,28,34,solid,air,
132,tile_0132.png,tloz2_1.png,28,35,solid,air,
137,tile_0137.png,tloz2_1.png,28,36,solid,,
137,tile_0137.png,tloz2_1.png,28,37,solid,,
132,tile_0132.png,tloz2_1.png,28,38,solid,air,
132,tile_0132.png,tloz2_1.png,28,39,solid,air,
132,tile_0132.png,tloz2_1.png,28,40,solid,air,
132,tile_0132.png,tloz2_1.png,28,41,solid,air,
137,tile_0137.png,tloz2_1.png,28,42,solid,,
137,tile_0137.png,tloz2_1.png,28,43,solid,,
132,tile_0132.png,tloz2_1.png,28,44,solid,air,
132,tile_0132.png,tloz2_1.png,28,45,solid,air,
158,tile_0158.png,tloz2_1.png,28,46,solid,,
159,tile_0159.png,tloz2_1.png,28,47,solid,,
160,tile_0160.png,tloz2_1.png,28,48,solid,,
161,tile_0161.png,tloz2_1.png,28,49,solid,,
132,tile_0132.png,tloz2_1.png,28,50,solid,air,
132,tile_0132.png,tloz2_1.png,28,51,solid,air,
132,tile_0132.png,tloz2_1.png,28,52,solid,air,
132,tile_0132.png,tloz2_1.png,28,53,solid,air,
132,tile_0132.png,tloz2_1.png,28,54,solid,air,
132,tile_0132.png,tloz2_1.png,28,55,solid,air,
132,tile_0132.png,tloz2_1.png,28,56,solid,air,
132,tile_0132.png,tloz2_1.png,28,57,solid,air,
132,tile_0132.png,tloz2_1.png,28,58,solid,air,
132,tile_0132.png,tloz2_1.png,28,59,solid,air,
132,tile_0132.png,tloz2_1.png,28,60,solid,air,
132,tile_0132.png,tloz2_1.png,28,61,solid,air,
162,tile_0162.png,tloz2_1.png,28,62,solid,,
163,tile_0163.png,tloz2_1.png,28,63,solid,,
164,tile_0164.png,tloz2_1.png,29,32,solid,,
165,tile_0165.png,tloz2_1.png,29,33,solid,,
132,tile_0132.png,tloz2_1.png,29,34,solid,air,
132,tile_0132.png,tloz2_1.png,29,35,solid,air,
132,tile_0132.png,tloz2_1.png,29,36,solid,air,
132,tile_0132.png,tloz2_1.png,29,37,solid,air,
132,tile_0132.png,tloz2_1.png,29,38,solid,air,
132,tile_0132.png,tloz2_1.png,29,39,solid,air,
132,tile_0132.png,tloz2_1.png,29,40,solid,air,
132,tile_0132.png,tloz2_1.png,29,41,solid,air,
132,tile_0132.png,tloz2_1.png,29,42,solid,air,
132,tile_0132.png,tloz2_1.png,29,43,solid,air,
132,tile_0132.png,tloz2_1.png,29,44,solid,air,
132,tile_0132.png,tloz2_1.png,29,45,solid,air,
166,tile_0166.png,tloz2_1.png,29,46,solid,,
167,tile_0167.png,tloz2_1.png,29,47,solid,,
164,tile_0164.png,tloz2_1.png,29,48,solid,,
165,tile_0165.png,tloz2_1.png,29,49,solid,,
132,tile_0132.png,tloz2_1.png,29,50,solid,air,
132,tile_0132.png,tloz2_1.png,29,51,solid,air,
132,tile_0132.png,tloz2_1.png,29,52,solid,air,
132,tile_0132.png,tloz2_1.png,29,53,solid,air,
132,tile_0132.png,tloz2_1.png,29,54,solid,air,
132,tile_0132.png,tloz2_1.png,29,55,solid,air,
132,tile_0132.png,tloz2_1.png,29,56,solid,air,
132,tile_0132.png,tloz2_1.png,29,57,solid,air,
132,tile_0132.png,tloz2_1.png,29,58,solid,air,
132,tile_0132.png,tloz2_1.png,29,59,solid,air,
132,tile_0132.png,tloz2_1.png,29,60,solid,air,
132,tile_0132.png,tloz2_1.png,29,61,solid,air,
166,tile_0166.png,tloz2_1.png,29,62,solid,,
167,tile_0167.png,tloz2_1.png,29,63,solid,,
116,tile_0116.png,tloz2_1.png,30,32,solid,,
168,tile_0168.png,tloz2_1.png,30,33,solid,,
132,tile_0132.png,tloz2_1.png,30,34,solid,air,
132,tile_0132.png,tloz2_1.png,30,35,solid,air,
132,tile_0132.png,tloz2_1.png,30,36,solid,air,
132,tile_0132.png,tloz2_1.png,30,37,solid,air,
132,tile_0132.png,tloz2_1.png,30,38,solid,air,
132,tile_0132.png,tloz2_1.png,30,39,solid,air,
132,tile_0132.png,tloz2_1.png,30,40,solid,air,
132,tile_0132.png,tloz2_1.png,30,41,solid,air,
132,tile_0132.png,tloz2_1.png,30,42,solid,air,
132,tile_0132.png,tloz2_1.png,30,43,solid,air,
132,tile_0132.png,tloz2_1.png,30,44,solid,air,
132,tile_0132.png,tloz2_1.png,30,45,solid,air,
169,tile_0169.png,tloz2_1.png,30,46,solid,,
130,tile_0130.png,tloz2_1.png,30,47,solid,,
116,tile_0116.png,tloz2_1.png,30,48,solid,,
168,tile_0168.png,tloz2_1.png,30,49,solid,,
132,tile_0132.png,tloz2_1.png,30,50,solid,air,
132,tile_0132.png,tloz2_1.png,30,51,solid,air,
132,tile_0132.png,tloz2_1.png,30,52,solid,air,
132,tile_0132.png,tloz2_1.png,30,53,solid,air,
132,tile_0132.png,tloz2_1.png,30,54,solid,air,
132,tile_0132.png,tloz2_1.png,30,55,solid,air,
132,tile_0132.png,tloz2_1.png,30,56,solid,air,
132,tile_0132.png,tloz2_1.png,30,57,solid,air,
132,tile_0132.png,tloz2_1.png,30,58,solid,air,
132,tile_0132.png,tloz2_1.png,30,59,solid,air,
132,tile_0132.png,tloz2_1.png,30,60,solid,air,
132,tile_0132.png,tloz2_1.png,30,61,solid,air,
169,tile_0169.png,tloz2_1.png,30,62,solid,,
130,tile_0130.png,tloz2_1.png,30,63,solid,,
116,tile_0116.png,tloz2_1.png,31,32,solid,,
170,tile_0170.png,tloz2_1.png,31,33,solid,,
171,tile_0171.png,tloz2_1.png,31,34,solid,,
172,tile_0172.png,tloz2_1.png,31,35,solid,,
173,tile_0173.png,tloz2_1.png,31,36,solid,,
174,tile_0174.png,tloz2_1.png,31,37,solid,,
175,tile_0175.png,tloz2_1.png,31,38,solid,,
183,tile_0183.png,tloz2_1.png,31,39,solid,air,1
184,tile_0184.png,tloz2_1.png,31,40,solid,air,1
177,tile_0177.png,tloz2_1.png,31,41,solid,,
178,tile_0178.png,tloz2_1.png,31,42,solid,,
179,tile_0179.png,tloz2_1.png,31,43,solid,,
180,tile_0180.png,tloz2_1.png,31,44,solid,,
181,tile_0181.png,tloz2_1.png,31,45,solid,,
182,tile_0182.png,tloz2_1.png,31,46,solid,,
130,tile_0130.png,tloz2_1.png,31,47,solid,,
116,tile_0116.png,tloz2_1.png,31,48,solid,,
170,tile_0170.png,tloz2_1.png,31,49,solid,,
171,tile_0171.png,tloz2_1.png,31,50,solid,,
172,tile_0172.png,tloz2_1.png,31,51,solid,,
173,tile_0173.png,tloz2_1.png,31,52,solid,,
174,tile_0174.png,tloz2_1.png,31,53,solid,,
175,tile_0175.png,tloz2_1.png,31,54,solid,,
176,tile_0176.png,tloz2_1.png,31,55,solid,air,
176,tile_0176.png,tloz2_1.png,31,56,solid,air,
177,tile_0177.png,tloz2_1.png,31,57,solid,,
178,tile_0178.png,tloz2_1.png,31,58,solid,,
179,tile_0179.png,tloz2_1.png,31,59,solid,,
180,tile_0180.png,tloz2_1.png,31,60,solid,,
181,tile_0181.png,tloz2_1.png,31,61,solid,,
182,tile_0182.png,tloz2_1.png,31,62,solid,,
130,tile_0130.png,tloz2_1.png,31,63,solid,,
185,tile_0185.png,tloz2_1.png,32,32,solid,,
186,tile_0186.png,tloz2_1.png,32,33,solid,,
187,tile_0187.png,tloz2_1.png,32,34,solid,,
186,tile_0186.png,tloz2_1.png,32,35,solid,,
186,tile_0186.png,tloz2_1.png,32,36,solid,,
188,tile_0188.png,tloz2_1.png,32,37,solid,,
189,tile_0189.png,tloz2_1.png,32,38,solid,,
194,tile_0194.png,tloz2_1.png,32,39,solid,air,1
194,tile_0194.png,tloz2_1.png,32,40,solid,air,1
190,tile_0190.png,tloz2_1.png,32,41,solid,,
191,tile_0191.png,tloz2_1.png,32,42,solid,,
186,tile_0186.png,tloz2_1.png,32,43,solid,,
186,tile_0186.png,tloz2_1.png,32,44,solid,,
192,tile_0192.png,tloz2_1.png,32,45,solid,,
186,tile_0186.png,tloz2_1.png,32,46,solid,,
193,tile_0193.png,tloz2_1.png,32,47,solid,,
185,tile_0185.png,tloz2_1.png,32,48,solid,,
186,tile_0186.png,tloz2_1.png,32,49,solid,,
187,tile_0187.png,tloz2_1.png,32,50,solid,,
186,tile_0186.png,tloz2_1.png,32,51,solid,,
186,tile_0186.png,tloz2_1.png,32,52,solid,,
188,tile_0188.png,tloz2_1.png,32,53,solid,,
189,tile_0189.png,tloz2_1.png,32,54,solid,,
186,tile_0186.png,tloz2_1.png,32,55,solid,air,
186,tile_0186.png,tloz2_1.png,32,56,solid,air,
190,tile_0190.png,tloz2_1.png,32,57,solid,,
191,tile_0191.png,tloz2_1.png,32,58,solid,,
186,tile_0186.png,tloz2_1.png,32,59,solid,,
186,tile_0186.png,tloz2_1.png,32,60,solid,,
192,tile_0192.png,tloz2_1.png,32,61,solid,,
186,tile_0186.png,tloz2_1.png,32,62,solid,,
193,tile_0193.png,tloz2_1.png,32,63,solid,,
107,tile_0107.png,tloz2_1.png,33,32,solid,,
108,tile_0108.png,tloz2_1.png,33,33,solid,,
109,tile_0109.png,tloz2_1.png,33,34,solid,,
108,tile_0108.png,tloz2_1.png,33,35,solid,,
108,tile_0108.png,tloz2_1.png,33,36,solid,,
110,tile_0110.png,tloz2_1.png,33,37,solid,,
111,tile_0111.png,tloz2_1.png,33,38,solid,,
195,tile_0195.png,tloz2_1.png,33,39,solid,air,1
195,tile_0195.png,tloz2_1.png,33,40,solid,air,1
112,tile_0112.png,tloz2_1.png,33,41,solid,,
113,tile_0113.png,tloz2_1.png,33,42,solid,,
108,tile_0108.png,tloz2_1.png,33,43,solid,,
108,tile_0108.png,tloz2_1.png,33,44,solid,,
114,tile_0114.png,tloz2_1.png,33,45,solid,,
108,tile_0108.png,tloz2_1.png,33,46,solid,,
115,tile_0115.png,tloz2_1.png,33,47,solid,,
107,tile_0107.png,tloz2_1.png,33,48,solid,,
108,tile_0108.png,tloz2_1.png,33,49,solid,,
109,tile_0109.png,tloz2_1.png,33,50,solid,,
108,tile_0108.png,tloz2_1.png,33,51,solid,,
108,tile_0108.png,tloz2_1.png,33,52,solid,,
110,tile_0110.png,tloz2_1.png,33,53,solid,,
111,tile_0111.png,tloz2_1.png,33,54,solid,,
108,tile_0108.png,tloz2_1.png,33,55,solid,air,
108,tile_0108.png,tloz2_1.png,33,56,solid,air,
112,tile_0112.png,tloz2_1.png,33,57,solid,,
113,tile_0113.png,tloz2_1.png,33,58,solid,,
108,tile_0108.png,tloz2_1.png,33,59,solid,,
108,tile_0108.png,tloz2_1.png,33,60,solid,,
114,tile_0114.png,tloz2_1.png,33,61,solid,,
108,tile_0108.png,tloz2_1.png,33,62,solid,,
115,tile_0115.png,tloz2_1.png,33,63,solid,,
116,tile_0116.png,tloz2_1.png,34,32,solid,,
117,tile_0117.png,tloz2_1.png,34,33,solid,,
118,tile_0118.png,tloz2_1.png,34,34,solid,,
119,tile_0119.png,tloz2_1.png,34,35,solid,,
120,tile_0120.png,tloz2_1.png,34,36,solid,,
121,tile_0121.png,tloz2_1.png,34,37,solid,,
122,tile_0122.png,tloz2_1.png,34,38,solid,,
200,tile_0200.png,tloz2_1.png,34,39,solid,air,1
201,tile_0201.png,tloz2_1.png,34,40,solid,air,1
124,tile_0124.png,tloz2_1.png,34,41,solid,,
125,tile_0125.png,tloz2_1.png,34,42,solid,,
126,tile_0126.png,tloz2_1.png,34,43,solid,,
127,tile_0127.png,tloz2_1.png,34,44,solid,,
128,tile_0128.png,tloz2_1.png,34,45,solid,,
129,tile_0129.png,tloz2_1.png,34,46,solid,,
130,tile_0130.png,tloz2_1.png,34,47,solid,,
116,tile_0116.png,tloz2_1.png,34,48,solid,,
117,tile_0117.png,tloz2_1.png,34,49,solid,,
118,tile_0118.png,tloz2_1.png,34,50,solid,,
119,tile_0119.png,tloz2_1.png,34,51,solid,,
120,tile_0120.png,tloz2_1.png,34,52,solid,,
121,tile_0121.png,tloz2_1.png,34,53,solid,,
122,tile_0122.png,tloz2_1.png,34,54,solid,,
123,tile_0123.png,tloz2_1.png,34,55,solid,air,
123,tile_0123.png,tloz2_1.png,34,56,solid,air,
124,tile_0124.png,tloz2_1.png,34,57,solid,,
125,tile_0125.png,tloz2_1.png,34,58,solid,,
126,tile_0126.png,tloz2_1.png,34,59,solid,,
127,tile_0127.png,tloz2_1.png,34,60,solid,,
128,tile_0128.png,tloz2_1.png,34,61,solid,,
129,tile_0129.png,tloz2_1.png,34,62,solid,,
130,tile_0130.png,tloz2_1.png,34,63,solid,,
116,tile_0116.png,tloz2_1.png,35,32,solid,,
131,tile_0131.png,tloz2_1.png,35,33,solid,,
204,tile_0204.png,tloz2_1.png,35,34,solid,air,
204,tile_0204.png,tloz2_1.png,35,35,solid,air,
204,tile_0204.png,tloz2_1.png,35,36,solid,air,
204,tile_0204.png,tloz2_1.png,35,37,solid,air,
204,tile_0204.png,tloz2_1.png,35,38,solid,air,
204,tile_0204.png,tloz2_1.png,35,39,solid,air,
204,tile_0204.png,tloz2_1.png,35,40,solid,air,
204,tile_0204.png,tloz2_1.png,35,41,solid,air,
204,tile_0204.png,tloz2_1.png,35,42,solid,air,
204,tile_0204.png,tloz2_1.png,35,43,solid,air,
204,tile_0204.png,tloz2_1.png,35,44,solid,air,
204,tile_0204.png,tloz2_1.png,35,45,solid,air,
133,tile_0133.png,tloz2_1.png,35,46,solid,,
130,tile_0130.png,tloz2_1.png,35,47,solid,,
116,tile_0116.png,tloz2_1.png,35,48,solid,,
131,tile_0131.png,tloz2_1.png,35,49,solid,,
132,tile_0132.png,tloz2_1.png,35,50,solid,air,
132,tile_0132.png,tloz2_1.png,35,51,solid,air,
132,tile_0132.png,tloz2_1.png,35,52,solid,air,
132,tile_0132.png,tloz2_1.png,35,53,solid,air,
132,tile_0132.png,tloz2_1.png,35,54,solid,air,
132,tile_0132.png,tloz2_1.png,35,55,solid,air,
132,tile_0132.png,tloz2_1.png,35,56,solid,air,
132,tile_0132.png,tloz2_1.png,35,57,solid,air,
132,tile_0132.png,tloz2_1.png,35,58,solid,air,
132,tile_0132.png,tloz2_1.png,35,59,solid,air,
132,tile_0132.png,tloz2_1.png,35,60,solid,air,
132,tile_0132.png,tloz2_1.png,35,61,solid,air,
133,tile_0133.png,tloz2_1.png,35,62,solid,,
130,tile_0130.png,tloz2_1.png,35,63,solid,,
135,tile_0135.png,tloz2_1.png,36,32,solid,,
136,tile_0136.png,tloz2_1.png,36,33,solid,,
204,tile_0204.png,tloz2_1.png,36,34,solid,air,
204,tile_0204.png,tloz2_1.png,36,35,solid,air,
204,tile_0204.png,tloz2_1.png,36,36,solid,air,
204,tile_0204.png,tloz2_1.png,36,37,solid,air,
204,tile_0204.png,tloz2_1.png,36,38,solid,air,
204,tile_0204.png,tloz2_1.png,36,39,solid,air,
204,tile_0204.png,tloz2_1.png,36,40,solid,air,
204,tile_0204.png,tloz2_1.png,36,41,solid,air,
204,tile_0204.png,tloz2_1.png,36,42,solid,air,
204,tile_0204.png,tloz2_1.png,36,43,solid,air,
204,tile_0204.png,tloz2_1.png,36,44,solid,air,
204,tile_0204.png,tloz2_1.png,36,45,solid,air,
138,tile_0138.png,tloz2_1.png,36,46,solid,,
139,tile_0139.png,tloz2_1.png,36,47,solid,,
135,tile_0135.png,tloz2_1.png,36,48,solid,,
136,tile_0136.png,tloz2_1.png,36,49,solid,,
132,tile_0132.png,tloz2_1.png,36,50,solid,air,
132,tile_0132.png,tloz2_1.png,36,51,solid,air,
132,tile_0132.png,tloz2_1.png,36,52,solid,air,
132,tile_0132.png,tloz2_1.png,36,53,solid,air,
132,tile_0132.png,tloz2_1.png,36,54,solid,air,
132,tile_0132.png,tloz2_1.png,36,55,solid,air,
132,tile_0132.png,tloz2_1.png,36,56,solid,air,
132,tile_0132.png,tloz2_1.png,36,57,solid,air,
132,tile_0132.png,tloz2_1.png,36,58,solid,air,
132,tile_0132.png,tloz2_1.png,36,59,solid,air,
132,tile_0132.png,tloz2_1.png,36,60,solid,air,
132,tile_0132.png,tloz2_1.png,36,61,solid,air,
138,tile_0138.png,tloz2_1.png,36,62,solid,,
139,tile_0139.png,tloz2_1.png,36,63,solid,,
140,tile_0140.png,tloz2_1.png,37,32,solid,,
141,tile_0141.png,tloz2_1.png,37,33,solid,,
204,tile_0204.png,tloz2_1.png,37,34,solid,air,
204,tile_0204.png,tloz2_1.png,37,35,solid,air,
204,tile_0204.png,tloz2_1.png,37,36,solid,air,
204,tile_0204.png,tloz2_1.png,37,37,solid,air,
204,tile_0204.png,tloz2_1.png,37,38,solid,air,
204,tile_0204.png,tloz2_1.png,37,39,solid,air,
204,tile_0204.png,tloz2_1.png,37,40,solid,air,
204,tile_0204.png,tloz2_1.png,37,41,solid,air,
204,tile_0204.png,tloz2_1.png,37,42,solid,air,
204,tile_0204.png,tloz2_1.png,37,43,solid,air,
204,tile_0204.png,tloz2_1.png,37,44,solid,air,
204,tile_0204.png,tloz2_1.png,37,45,solid,air,
144,tile_0144.png,tloz2_1.png,37,46,solid,,
145,tile_0145.png,tloz2_1.png,37,47,solid,,
146,tile_0146.png,tloz2_1.png,37,48,solid,,
147,tile_0147.png,tloz2_1.png,37,49,solid,,
132,tile_0132.png,tloz2_1.png,37,50,solid,air,
132,tile_0132.png,tloz2_1.png,37,51,solid,air,
132,tile_0132.png,tloz2_1.png,37,52,solid,air,
132,tile_0132.png,tloz2_1.png,37,53,solid,air,
132,tile_0132.png,tloz2_1.png,37,54,solid,air,
132,tile_0132.png,tloz2_1.png,37,55,solid,air,
132,tile_0132.png,tloz2_1.png,37,56,solid,air,
132,tile_0132.png,tloz2_1.png,37,57,solid,air,
132,tile_0132.png,tloz2_1.png,37,58,solid,air,
132,tile_0132.png,tloz2_1.png,37,59,solid,air,
132,tile_0132.png,tloz2_1.png,37,60,solid,air,
132,tile_0132.png,tloz2_1.png,37,61,solid,air,
148,tile_0148.png,tloz2_1.png,37,62,solid,,
149,tile_0149.png,tloz2_1.png,37,63,solid,,
116,tile_0116.png,tloz2_1.png,38,32,solid,,
